Date,Open,High,Low,Close,Adj_Close,Volume,Daily_Return,MA_20
2023-01-09,AMZN,87.36000061035156,89.4800033569336,87.08000183105469,87.45999908447266,65266100,-31.820829347513634,123.7603101148205
2023-01-09,GOOGL,87.2463607788086,89.25852481278592,87.08777100232832,87.58337634262733,29003900,0.008921877710466042,123.72760026650258
2023-01-09,MSFT,220.83316040039062,224.8391261091335,220.14282198786435,220.18170823285104,27369800,152.78270353478072,123.19331243801166
2023-01-09,TSLA,119.7699966430664,123.5199966430664,117.11000061035156,118.95999908447266,190284000,-46.802716730501714,123.81681249904682
2023-01-10,MSFT,222.51527404785156,224.90717117777552,221.03734458217542,221.4554347527597,27033900,159.812791380124,124.15801209670326
2023-01-10,AAPL,128.54827880859375,129.06943258413017,125.98183578009913,128.08612130890833,63896200,7.575642663743065,123.96627662864603
2023-01-10,AMZN,89.87000274658203,90.19000244140625,87.29000091552734,87.56999969482422,67756600,-30.712232938173923,124.16277664390482
2023-01-10,TSLA,118.8499984741211,122.76000213623047,114.91999816894531,121.06999969482422,167642500,-48.008786304333604,124.52801217299721
2023-01-10,GOOGL,87.64285278320312,87.89065547093827,85.07562056818927,85.22430369329793,30467800,-2.536808711321914,124.09140960755664
2023-01-11,AAPL,131.26223754882812,131.28189297285235,128.28280535784592,129.05961472273617,69458900,11.627921512194739,124.80825781617891
2023-01-11,AMZN,95.08999633789062,95.26000213623047,90.93000030517578,90.93000030517578,103126200,-29.11754615006601,125.20125784669649
2023-01-11,GOOGL,90.71559143066406,90.79489009418965,88.22765825182702,88.39616224006632,26862000,-2.9718927133831063,125.3553906968079
2023-01-11,MSFT,229.24371337890625,229.41872372216184,224.7127021200409,224.88771246329648,28669300,154.6964371179913,125.80994994243369
2023-01-11,TSLA,123.22000122070312,125.94999694824219,120.51000213623047,122.08999633789062,183810800,-46.37152194812095,126.47744986613975
2023-01-12,AAPL,131.1835479736328,132.019353473187,129.2464237509339,131.6457054280313,71379600,7.2495406686885255,126.79948494386595
2023-01-12,MSFT,231.9079132080078,233.25943668810473,227.09493476227667,228.74787490653353,27269500,155.2742587060594,128.3361686245981
2023-01-12,AMZN,95.2699966430664,97.19000244140625,93.5,96.93000030517578,85254800,-27.65757280821908,127.40298492860715
2023-01-12,GOOGL,90.32902526855469,91.06252660626463,88.96115727194007,90.67595505151839,30258100,-4.854377249261965,127.64533524494809
2023-01-12,TSLA,123.55999755859375,124.12999725341797,117.0,122.55999755859375,169400900,-48.47969633383686,129.0956687466684
2023-01-13,AAPL,132.51097106933594,132.66830441383743,129.4627162913207,129.82653652186355,57809700,10.651894266086082,129.18268978470635
2023-01-13,AMZN,98.12000274658203,98.37000274658203,94.12000274658203,94.18000030517578,85549400,-27.299530364564184,129.5346898304827
2023-01-13,GOOGL,91.31033325195312,91.37971769910212,89.33781849580512,90.05149141638756,26329200,-5.080943594586296,129.64719220515653
2023-01-13,MSFT,232.6079559326172,232.74408004932297,228.41726187215806,230.4396879177981,21333300,155.6781279396065,130.0609141993712
2023-01-13,TSLA,122.4000015258789,122.62999725341797,115.5999984741211,116.55000305175781,180714100,-49.39086585372835,129.98541409255972
2023-01-17,AAPL,133.6713104248047,134.99877137842552,131.89151977321038,132.5798345273993,63646600,14.093011690425229,130.28089829221526
2023-01-17,AMZN,96.05000305175781,98.88999938964844,95.7300033569336,98.68000030517578,72755000,-27.4176205403176,130.70289841428558
2023-01-17,GOOGL,90.48763275146484,91.43919419002684,89.2585335052812,91.25086172242439,32602400,-6.760127049743458,130.9120440611402
2023-01-17,MSFT,233.69692993164062,234.24142631977972,230.52715978632344,231.38280544563565,29831300,158.2690424469989,131.3865348213476
2023-01-17,TSLA,131.49000549316406,131.6999969482422,125.0199966430664,125.69999694824219,186477000,-45.76777991844955,131.89153474505366
2023-01-18,AAPL,132.9534912109375,136.29674271738915,132.7764874230637,134.53662257229425,69672800,6.204200118595571,132.11621884831453
2023-01-18,AMZN,95.45999908447266,99.31999969482422,95.37999725341797,97.25,79570400,-28.164994341573347,132.33871869572664
2023-01-18,GOOGL,90.3191146850586,91.98434883409725,89.84333025861744,91.33014619303279,29116700,-5.804851283534839,132.41950229606616
2023-01-18,MSFT,229.28260803222656,235.67075285086767,229.0006419678325,234.883176604496,30028700,154.88886187616316,132.63389928845575
2023-01-18,TSLA,128.77999877929688,136.67999267578125,127.01000213623047,136.55999755859375,195680300,-44.537272452680966,132.95889928845574
2023-01-19,AAPL,133.01246643066406,133.97610688822573,131.53750011629828,131.84232408727254,58280400,3.5646782961326284,133.07345310672397
2023-01-19,AMZN,93.68000030517578,95.44000244140625,92.86000061035156,94.73999786376953,69002700,-29.404161909531634,133.04145313724155
2023-01-19,GOOGL,92.2321548461914,92.78723039529136,89.83341930400117,89.92263219572776,37000400,-3.259294945571012,133.0850662388446
2023-01-19,MSFT,225.51004028320312,229.00067834361187,224.29464098489822,227.30883717926125,28623000,149.67839666201837,132.94505154997566
2023-01-19,TSLA,127.16999816894531,129.99000549316406,124.30999755859375,127.26000213623047,170291900,-44.57736617658933,133.31055142790535
2023-01-20,AAPL,135.569091796875,135.71659745917918,131.98001240951498,133.02231973826562,80223600,6.170070792018123,133.43641623381507
2023-01-20,AMZN,97.25,97.3499984741211,93.19999694824219,93.86000061035156,67481500,-29.383248836910237,133.39041594389806
2023-01-20,GOOGL,97.1584701538086,97.43601550407813,94.18483803338714,94.26413670489272,63191100,1.0566964778892407,133.6327669207772
2023-01-20,MSFT,233.57054138183594,234.07615156759218,228.0185916995672,228.35890938614477,35389800,142.09691969607462,133.61283341214764
2023-01-20,TSLA,133.4199981689453,133.50999450683594,127.3499984741211,128.67999267578125,138858100,-44.14929172007389,134.20033341214764
2023-01-23,AAPL,138.75502014160156,140.92814412125819,135.59858513124948,135.81491475833332,81760300,6.477099926157126,134.3856866800496
2023-01-23,AMZN,97.5199966430664,97.77999877929688,95.86000061035156,97.55999755859375,76501100,-29.30604658037832,134.39218654272048
2023-01-23,GOOGL,98.91292572021484,99.16072841791184,96.64305210182975,97.08909393274908,40005100,0.8168699003676227,134.7614124725479
2023-01-23,MSFT,235.8651885986328,238.38349171552287,233.01628568468104,234.42616036561182,31934000,141.11023049971462,134.88586876746578
2023-01-23,TSLA,143.75,145.3800048828125,134.27000427246094,135.8699951171875,203119200,-42.37741629177118,135.34836914893552
2023-01-24,AAPL,140.15133666992188,140.77082749424633,137.95855701188813,137.96838472187488,66435100,2.747115976806236,135.60747262837674
2023-01-24,AMZN,96.31999969482422,98.08999633789062,96.0,96.93000030517578,66929500,-30.41388509758948,135.63847276570584
2023-01-24,GOOGL,96.84127807617188,98.73449405924738,96.34567274812117,97.23776385107986,33078500,0.3600757792928899,135.96358989018103
2023-01-24,MSFT,235.34017944335938,237.19731304543689,233.7844773158166,235.78745289233305,40234400,142.6517669631152,136.20278165758023
2023-01-24,TSLA,143.88999938964844,146.5,141.10000610351562,143.0,158699100,-39.64526313998796,136.9072818559445
2023-01-25,AAPL,139.49249267578125,140.05297211797858,136.49339126221906,138.53867984910516,65799300,-3.264787131133784,137.15507641324052
2023-01-25,MSFT,233.94972229003906,236.56526330051295,224.50849637099506,227.98940087225645,66526600,141.57343620613455,137.25389403879308
2023-01-25,AMZN,97.18000030517578,97.23999786376953,91.5199966430664,92.55999755859375,94261600,-32.949137099798286,137.08807621487625
2023-01-25,GOOGL,94.38308715820312,95.31482766669704,92.9359203962401,94.73000940210903,42330000,1.5471195422961825,137.24320126948822
2023-01-25,TSLA,144.42999267578125,146.41000366210938,138.07000732421875,141.91000366210938,192734300,-38.50121061963674,137.94189452707434
2023-01-26,AAPL,141.55747985839844,141.8426334902846,139.53184628445516,140.78065564701856,54105100,1.0587664827189425,138.31948622082132
2023-01-26,AMZN,99.22000122070312,99.48999786376953,96.91999816894531,98.23999786376953,68523600,-30.53915593479616,138.50548628185646
2023-01-26,GOOGL,96.6628646850586,96.71242824527482,94.54167438000948,95.65183309275027,30114000,-2.4539040795172884,138.5233280991876
2023-01-26,MSFT,241.1352081298828,241.43662476621853,235.30129180415983,236.90561285916706,33454500,148.886317433271,138.88746310441724
2023-01-26,TSLA,160.27000427246094,161.4199981689453,154.75999450683594,159.97000122070312,234815100,-34.2290077031783,140.25796290605297
2023-01-27,AAPL,143.49456787109375,144.77287517943125,140.69214050710963,140.77080718806803,70555800,-9.090110169979948,140.51264067484595
2023-01-27,AMZN,102.23999786376953,103.48999786376953,99.52999877929688,99.52999877929688,87775600,-29.256887825750788,140.69614058329324
2023-01-27,GOOGL,98.49661254882812,99.43825971343786,96.45471331121503,96.45471331121503,33879800,-3.0898076015263953,140.6867236437625
2023-01-27,MSFT,241.290771484375,242.91454300523202,239.9975849790759,242.0977983186481,26498900,148.81892936088462,141.03578860848225
2023-01-27,TSLA,177.89999389648438,180.67999267578125,161.1699981689453,162.42999267578125,306590600,-32.84515834482382,142.38078830330647
2023-01-30,AAPL,140.61349487304688,143.12094131391822,140.46600420175812,142.54079133466578,64015300,-12.846059565927636,142.50616066279997
2023-01-30,AMZN,100.55000305175781,101.73999786376953,99.01000213623047,101.08999633789062,70691900,-29.51319239207687,142.6566607696115
2023-01-30,GOOGL,96.08796691894531,97.42609984090785,95.5527122376928,96.62322160019781,27226200,-3.491859230323713,142.61701274409006
2023-01-30,MSFT,235.99159240722656,238.80159421660017,235.49570013495213,237.74175504504908,25867400,146.45632198188494,142.70257388504686
2023-01-30,TSLA,166.66000366210938,179.77000427246094,166.5,178.0500030517578,230878800,-29.2980721496884,143.97257357987107
2023-01-31,AAPL,141.88194274902344,141.93111130163894,139.9054929686203,140.31848180314623,65874500,-15.972676895723536,144.14317866519113
2023-01-31,AMZN,103.12999725341797,103.3499984741211,101.13999938964844,101.16000366210938,66527300,-27.70834279370765,144.62417880252025
2023-01-31,GOOGL,97.97126770019531,98.01091703799966,95.96902529627194,96.01858885911187,29870700,-5.112689464684472,144.7758340475218
2023-01-31,MSFT,240.95046997070312,241.08659409428063,236.22499705734649,236.7111567610399,26541100,146.14712541685364,145.36165908183938
2023-01-31,TSLA,173.22000122070312,174.3000030517578,162.77999877929688,164.57000732421875,196813500,-31.091120411875785,146.5971586545933
2023-02-01,AAPL,143.00291442871094,144.16322923439725,138.96152054070433,141.56728874190614,77663600,-14.632312579684015,146.56864236740577
2023-02-01,AMZN,105.1500015258789,106.23999786376953,101.23999786376953,102.52999877929688,80450100,-27.145300749559286,146.784642352147
2023-02-01,GOOGL,99.54729461669922,100.30061689425332,96.72234552879351,97.84241093913148,35531100,-4.462319666437631,146.8936759095862
2023-02-01,MSFT,245.75369262695312,248.11642130402413,238.6752096108031,241.13517614830616,31259900,146.76325652147395,147.06237179991834
2023-02-01,TSLA,181.41000366210938,183.80999755859375,169.92999267578125,173.88999938964844,213806300,-28.80283086254395,147.8208717083656
2023-02-02,AAPL,148.302978515625,148.65695608667727,145.69719525256042,146.41500811186492,118339000,-14.26045928775853,148.07112444563816
2023-02-02,AMZN,112.91000366210938,114.0,108.87999725341797,110.25,158154200,-25.269668324995052,148.5386243693442
2023-02-02,GOOGL,106.79305267333984,106.90208646959282,104.68177632854211,104.87010880613151,69883800,-3.855823871031616,148.94997752021055
2023-02-02,MSFT,257.2756652832031,257.36317045013345,250.12911325561998,251.6556615153349,39940400,138.94236611976632,149.45655393403777
2023-02-02,TSLA,188.27000427246094,196.75,182.61000061035156,187.3300018310547,217448300,-26.99370407804833,150.52855405610808
2023-02-03,AAPL,151.9215850830078,154.75352622762708,145.3629009773319,145.5595602225663,154357300,-20.397075466034607,150.77339889488675
2023-02-03,AMZN,103.38999938964844,108.77999877929688,102.5199966430664,105.26000213623047,144374800,-29.473066405675596,150.94889862022856
2023-02-03,GOOGL,103.85905456542969,106.86242173682118,101.67839407914221,102.02531630709647,65309300,-0.8209155203685037,151.25518271230104
2023-02-03,MSFT,251.1986846923828,256.88675825123045,249.9832856273653,252.35574697610576,29077300,145.85683899844915,151.97956198692168
2023-02-03,TSLA,189.97999572753906,199.0,183.69000244140625,183.9499969482422,232662000,-26.51908627394327,152.83906210899198
2023-02-06,AAPL,149.1977996826172,150.5449461888697,148.2636570715711,150.02379246889225,69858300,-19.285940932542324,153.25697031413955
2023-02-06,AMZN,102.18000030517578,103.94999694824219,100.6500015258789,102.93000030517578,81945200,-32.1141785425593,153.23247042095107
2023-02-06,GOOGL,101.99557495117188,103.4427415579821,100.98453587751219,101.49996963805863,31999600,0.332373916106965,153.48324595001307
2023-02-06,MSFT,249.6624298095703,251.15007723406973,247.72752379068612,250.31389683270552,22518000,145.31233583245245,154.05837228668005
2023-02-06,TSLA,194.75999450683594,198.1699981689453,189.9199981689453,193.00999450683594,186188100,-23.335124308021772,155.41537225616247
2023-02-07,AAPL,152.06906127929688,152.63938353904294,148.12598902287087,148.12598902287087,83322600,-22.006112862794026,155.8735956802708
2023-02-07,AMZN,102.11000061035156,102.41000366210938,98.08000183105469,101.16999816894531,119501300,-33.78609487906205,155.71559587863504
2023-02-07,GOOGL,106.69392395019531,107.22917865979215,102.2136547117616,102.31277427376001,49010200,4.2145725974059856,155.99016133778346
2023-02-07,MSFT,260.15374755859375,261.33024559426707,252.88078856760495,253.31834411841427,50841400,147.40411570324787,156.70044028562356
2023-02-07,TSLA,196.80999755859375,197.5,189.5500030517578,196.42999267578125,186010300,-25.043731425614535,157.68144080442238
2023-02-08,AAPL,149.38461303710938,152.0002240332312,148.64712974900903,151.31190929849808,64120100,-21.578935713116287,157.8289375292448
2023-02-08,AMZN,100.05000305175781,102.66999816894531,98.77999877929688,102.04000091552734,75878300,-33.547321804270894,157.32393760553876
2023-02-08,GOOGL,98.49661254882812,102.23347365780366,97.17830046850436,101.15305759656383,94743500,-1.6214803913605746,156.94876381253687
2023-02-08,MSFT,259.3467102050781,269.09907056810056,258.8410852318201,265.63761659917793,54686000,166.3568759526834,157.3843624113469
2023-02-08,TSLA,201.2899932861328,203.0,194.30999755859375,196.10000610351562,180673600,-24.93077465481641,157.969362258759
2023-02-09,AAPL,148.3521270751953,151.75438976697808,147.9096401221254,151.21356571138807,56007100,-23.879552271867233,158.09669921599868
2023-02-09,AMZN,98.23999786376953,101.77999877929688,97.56999969482422,101.31999969482422,64622500,-34.034049698002754,157.84919936858654
2023-02-09,GOOGL,94.17493438720703,99.15080896730558,92.80705872811015,99.12107385512309,119455000,-4.881562961577757,157.40563260103494
2023-02-09,MSFT,256.3227844238281,266.39602683122865,255.5254755531628,266.22098682274134,42375100,175.32978531488274,157.68274209732482
2023-02-09,TSLA,207.32000732421875,214.0,204.77000427246094,207.77999877929688,215431400,-19.86317457029526,158.73674218887757
2023-02-10,GOOGL,93.73880004882812,95.89963977995525,93.42161291225615,94.61106278381658,54980700,-2.9184145762321534,158.0720990060143
2023-02-10,AAPL,148.71652221679688,149.04151212756338,146.95371454850684,147.19007494553122,57450700,-28.234745576810873,158.67124506272435
2023-02-10,MSFT,255.81723022460938,256.7798168982394,253.4447686061317,254.29068170390744,25818500,171.29136471254589,158.35796124678654
2023-02-10,TSLA,196.88999938964844,206.1999969482422,192.88999938964844,202.22999572753906,204754100,-23.892688552821927,158.5064613078217
2023-02-10,AMZN,97.61000061035156,98.81999969482422,96.2300033569336,97.55999755859375,52740100,-34.516794180680776,158.45024515427707
2023-02-13,AAPL,151.5133819580078,151.9171435900277,148.62787403653363,148.6574172040706,62199000,-22.94682227858941,158.53155555850486
2023-02-13,AMZN,99.54000091552734,99.68000030517578,96.91000366210938,97.8499984741211,52841500,-34.79688497846083,158.47305565005757
2023-02-13,GOOGL,93.7784423828125,94.36325304999363,93.01520592965052,93.90729704786835,50076100,-4.018984196965492,158.01313321095205
2023-02-13,MSFT,263.8096923828125,266.9988986544617,259.7551076492649,260.23156430688056,44630900,179.26090691636324,158.35684916503502
2023-02-13,TSLA,194.63999938964844,196.3000030517578,187.61000061035156,194.4199981689453,172475500,-27.774278508635717,158.2598490429647
2023-02-14,AAPL,150.8732452392578,151.4345954776921,148.56878800441328,149.80964612462722,61707600,-20.809771589427818,158.25593195573492
2023-02-14,AMZN,99.69999694824219,100.91999816894531,97.5199966430664,98.41000366210938,56202900,-34.36037410484257,158.1929318489234
2023-02-14,GOOGL,93.84783935546875,94.01634337742144,91.44911102142065,93.60003665412482,54726100,-6.225272590877795,157.9064723765692
2023-02-14,MSFT,264.63616943359375,267.3586517330217,261.8261522809417,265.12232910655104,37047900,186.30803444290746,158.05572572902528
2023-02-14,TSLA,209.25,209.82000732421875,189.44000244140625,191.94000244140625,216455700,-27.64664614628125,157.8122259731659
2023-02-15,AAPL,152.97093200683594,153.13834833360136,150.55814431502776,150.7846469892343,65573800,-20.524629236322266,157.94465118281101
2023-02-15,AMZN,101.16000366210938,101.16999816894531,98.44999694824219,99.08999633789062,47957600,-34.6099824781013,157.98865104548193
2023-02-15,GOOGL,96.08796691894531,96.26638514602948,93.32248818030943,93.6594961857254,50169000,-5.2082365940838145,158.0144225180919
2023-02-15,MSFT,262.5209045410156,263.89531203662176,259.46016095211655,261.54614998360546,28922400,178.02533559843653,158.2111567880396
2023-02-15,TSLA,214.24000549316406,214.66000366210938,206.11000061035156,211.75999450683594,181006400,-20.561985372240166,158.27815660493414
2023-02-16,GOOGL,94.67053985595703,96.8214653459122,93.90730335156145,94.53177095740106,42462600,-4.2738992739797865,158.5993059645387
2023-02-16,AMZN,98.1500015258789,100.62999725341797,98.0999984741211,99.20999908447266,56339200,-35.042154428010186,158.57502144257344
2023-02-16,TSLA,202.0399932861328,217.64999389648438,201.83999633789062,210.77999877929688,229586500,-20.936437188814374,159.13898054247733
2023-02-16,MSFT,255.53195190429688,260.00607263961115,255.28826321666222,257.35473852825965,29603600,171.85134074283624,158.69148069506522
2023-02-16,AAPL,151.37554931640625,153.9557534849536,151.02101618410566,151.17857477742453,68167900,-26.727953162443075,158.48152168671407
2023-02-17,AAPL,150.23316955566406,150.67633223329352,148.55899109181487,150.03621003527854,59144100,-26.397644774468077,159.13553639524142
2023-02-17,AMZN,97.19999694824219,97.94000244140625,95.6500015258789,97.80000305175781,60029400,-35.61480135068788,159.0725362884299
2023-02-17,GOOGL,93.52073669433594,94.72010084493942,92.39075699666527,94.01634209023845,34284100,-3.4074693959433078,159.0413138417806
2023-02-17,MSFT,251.54519653320312,253.5239473924271,249.53720422274546,252.8416369479222,30000100,170.0889270035445,158.53041867045462
2023-02-17,TSLA,208.30999755859375,208.44000244140625,197.5,199.99000549316406,213738500,-20.853485308866116,159.02491863993706
2023-02-21,AAPL,146.22494506835938,149.00212332766463,146.15601601247863,147.91882364629484,58867200,-25.996953917732334,158.90428004034032
2023-02-21,AMZN,94.58000183105469,95.61000061035156,94.2699966430664,95.33999633789062,56580400,-35.50043356749835,158.74178004034033
2023-02-21,GOOGL,90.98323822021484,92.28172191944829,90.91385376824827,92.18260235411577,33629300,-3.560138956539338,158.71501717768172
2023-02-21,MSFT,246.29127502441406,249.04009049318063,245.2385381346892,248.05557870006874,28397400,169.7482594455136,157.8856364703691
2023-02-21,TSLA,197.3699951171875,209.7100067138672,197.22000122070312,204.99000549316406,180018600,-19.580338913785845,158.27463640933394
2023-02-22,AAPL,146.6484375,147.67263591965713,144.9250155718982,146.60903658364012,51011300,-26.51606597967877,157.99297997217747
2023-02-22,TSLA,200.86000061035156,201.99000549316406,191.77999877929688,197.92999267578125,191828500,-21.408106462583177,156.146531910683
2023-02-22,AMZN,95.79000091552734,97.01000213623047,94.80000305175781,95.0999984741211,59534100,-34.58686019272709,157.81048027735324
2023-02-22,MSFT,245.16053771972656,247.9190951759008,244.0200765591585,247.6754065123544,22491100,171.69610988508498,156.86303200223574
2023-02-22,GOOGL,90.84446716308594,91.30042320267887,89.81360707091751,90.89402316340856,30884000,-5.259911202869771,157.63503622188367
2023-02-23,AAPL,147.13096618652344,148.05669224456878,145.00378282832062,147.81048914517564,48394200,-24.390560146372188,155.84567024289373
2023-02-23,AMZN,95.81999969482422,96.43000030517578,93.66999816894531,96.12000274658203,48467000,-35.40168653403526,155.62417022763495
2023-02-23,GOOGL,90.09114074707031,91.13191501658295,88.97107536820448,91.11208656749149,41206400,-5.016465135683834,155.37735882846712
2023-02-23,MSFT,248.33822631835938,250.35596054688392,244.15652087788237,249.108275885387,29219100,174.42235565597804,154.82077171152812
2023-02-23,TSLA,202.07000732421875,205.13999938964844,196.3300018310547,203.91000366210938,146360000,-19.5884668059915,154.54527198618632
2023-02-24,AMZN,93.5,94.13999938964844,92.31999969482422,93.52999877929688,57053800,-35.66859310262127,154.12616671282274
2023-02-24,AAPL,144.4818572998047,144.9545631210652,143.5068874555982,144.87577631301392,55469600,-26.905268620591006,154.29266680437547
2023-02-24,GOOGL,88.34661102294922,89.09993330697509,87.80144965033324,88.6538914964404,36585100,-4.894443305272567,153.89670134550616
2023-02-24,TSLA,196.8800048828125,197.6699981689453,192.8000030517578,196.3300018310547,142228100,-20.27676561811974,153.2766740222063
2023-02-24,MSFT,242.92837524414062,244.66343747539474,241.83665470499022,243.64969909955178,24990900,175.43583354044583,153.5116738696184
2023-02-27,AAPL,145.6734619140625,146.90447752822308,145.21059884097443,145.46665970602933,44998500,-24.68330054850043,153.22940316363108
2023-02-27,AMZN,93.76000213623047,94.77999877929688,93.13999938964844,94.27999877929688,47470300,-35.85867689200184,153.17290330096017
2023-02-27,GOOGL,89.08011627197266,89.3675683080764,88.55476820178005,89.08011627197266,27502300,-4.922945262954325,153.05494902263678
2023-02-27,MSFT,243.84463500976562,246.4374860355747,243.09406973943646,246.08657375483682,21190000,174.51268257574188,152.9477256028741
2023-02-27,TSLA,207.6300048828125,209.4199981689453,201.25999450683594,202.02999877929688,161028300,-17.20900689903333,153.14972526718074
2023-02-28,AAPL,145.1712188720703,146.81585399639758,144.60002580056587,144.81668575965537,50547000,-28.152623597704395,153.13347577861416
2023-02-28,TSLA,205.7100067138672,211.22999572753906,203.75,210.58999633789062,153144900,-15.962304698451712,153.49557489227746
2023-02-28,AMZN,94.2300033569336,94.69000244140625,92.91999816894531,93.13999938964844,43959300,-35.739985069503575,153.03947553447352
2023-02-28,MSFT,243.12330627441406,245.14105556625483,242.4507231771338,242.7821510664902,22491000,173.8474840361171,152.89707483124232
2023-02-28,GOOGL,89.26844024658203,90.42816260421704,88.53494638831793,88.54486061355257,30142000,-4.719169034694303,152.97554250034355
2023-03-01,AAPL,143.1031036376953,144.99394185647634,142.80765687884437,144.600022862706,55479000,-29.91035245210092,153.38576859480366
2023-03-01,AMZN,92.16999816894531,94.68000030517578,91.58999633789062,93.87000274658203,52299500,-35.86478600682172,153.28176850325093
2023-03-01,GOOGL,89.56580352783203,90.22991291205538,88.88186569379845,89.18914616715412,31111200,-2.956797414972523,153.2773080195306
2023-03-01,MSFT,240.05282592773438,244.59517118131993,239.58493299824488,244.42946467971646,27565300,169.5543473666771,153.04872862554876
2023-03-01,TSLA,202.77000427246094,207.1999969482422,198.52000427246094,206.2100067138672,156852800,-17.14002972218823,153.15822874761906
2023-03-02,GOOGL,91.1913833618164,91.46892114468274,88.80256197209034,88.87195398014434,32204400,-1.7562091252098067,153.0221650950499
2023-03-02,AMZN,92.12999725341797,92.2300033569336,90.38999938964844,91.41000366210938,55509400,-36.21683182261507,152.97210947896204
2023-03-02,TSLA,190.89999389648438,193.75,186.00999450683594,186.74000549316406,181500700,-22.30467579304245,152.561307402311
2023-03-02,MSFT,244.77066040039062,245.0533327272031,239.4095093951341,240.32578121944115,24808200,169.5975252047096,152.9008078295571
2023-03-02,AAPL,143.69398498535156,144.481837933212,141.71450238763347,142.1872231725768,52238100,-28.61449761348188,153.06860949422082
2023-03-03,AAPL,148.73622131347656,148.81500811176437,145.09241829817535,145.79162671403117,70732300,-21.997514873942357,152.55539837517102
2023-03-03,AMZN,94.9000015258789,94.94000244140625,92.66000366210938,92.73999786376953,55759600,-36.137253242491,152.53139858879408
2023-03-03,GOOGL,92.82687377929688,92.90617244189619,91.63741652731721,91.66715919754449,35160100,-1.1035906479359592,152.68553100507094
2023-03-03,MSFT,248.84512329101562,249.16679413004076,245.04358587267618,245.82339261513917,30760100,167.40560260079835,152.78300681173295
2023-03-03,TSLA,197.7899932861328,200.47999572753906,192.8800048828125,194.8000030517578,154193300,-21.287470473504943,152.36400733053176
2023-03-06,AAPL,151.49374389648438,153.92623253913655,151.12936799543152,151.45434297217884,87558000,-21.645912396542755,152.69047444027504
2023-03-06,AMZN,93.75,96.55000305175781,93.73999786376953,95.19000244140625,52112400,-37.97367175742892,152.73147442501624
2023-03-06,GOOGL,94.29387664794922,95.12649761674808,93.17381121430402,93.19363210202732,32639300,-0.6039968661918804,152.96341766631554
2023-03-06,MSFT,250.38523864746094,253.55319146823706,249.51770754686837,249.9563441934913,24109800,167.79811225384594,153.3167668848023
2023-03-06,TSLA,193.80999755859375,198.60000610351562,192.3000030517578,198.5399932861328,128100100,-22.931320208752325,152.7442670373902
2023-03-07,AAPL,149.2975616455078,151.69064849711955,148.83469862838186,151.3656586110283,56182000,-22.602862055949736,153.04561912486707
2023-03-07,AMZN,93.55000305175781,95.08999633789062,92.77999877929688,94.05999755859375,49100700,-37.662386772485924,153.10511924693736
2023-03-07,GOOGL,93.0350341796875,94.82912307414622,92.70793284331539,94.14519285358496,27835500,-0.07767399970861621,153.29642260441318
